id	pop	urban	black	white	asian	native	highschool	college	income	age
12055	98862	78.93	10.01	82.55	1.47	0.16	78.8	14.6	22203	52.6
12057	1323059	96.49	16.59	71.06	3.80	0.31	85.8	28.8	34263	36.6
12059	19569	21.23	7.98	88.46	0.34	0.60	74.1	11.1	26822	42.3
12061	145342	95.03	9.14	85.65	1.22	0.25	86.3	26.7	28375	51.4
12063	48721	24.64	26.71	69.30	0.69	0.63	77.4	12.8	26696	41.3
12065	14082	0	35.96	60.99	0.00	0.25	79.9	14.7	30000	45.5
12067	8742	0	16.99	79.65	0.06	0.15	81.3	9	28730	38.4
12069	317586	80.75	9.92	83.47	1.82	0.42	86.9	20.3	30299	46.7
12071	680970	94.18	8.63	84.91	1.56	0.21	86.7	24.6	30864	47.3
12073	284788	87.69	31.21	62.14	3.35	0.24	90.6	41.3	36326	30.3
12075	39707	7.95	8.95	87.72	0.40	0.39	80.3	12.2	25268	46.6
12077	8285	0	18.27	77.18	0.71	0.27	74.9	15.1	28716	36.9
12079	18560	19.99	38.67	57.94	0.17	0.46	74.8	10.6	24954	41.6
12081	353411	94.21	8.88	85.58	1.88	0.26	86.9	25.6	31226	47.1
12083	340341	68.97	12.72	81.78	1.48	0.29	84.5	17.1	27050	48.5
12085	153592	91.52	5.59	87.08	1.17	0.41	88.6	29.4	31810	51.1
12086	2664418	99.6	18.35	75.64	1.58	0.13	77	26.2	28090	39.3
12087	77150	91.29	7.15	88.94	1.13	0.22	89.8	28.7	31007	46.7
12089	77187	51.85	6.41	90.38	0.89	0.36	86.5	21.9	33999	44.6
12091	195798	87.9	9.61	78.86	2.93	0.56	90.7	26.8	32172	36.8
12093	39420	63.45	8.80	86.90	1.04	0.88	71.6	11.4	25388	40.2
12095	1256055	97.96	20.95	64.29	5.16	0.18	86.9	30.3	31343	34.5
12097	311962	92.18	11.35	75.26	2.63	0.36	84.4	18.3	28318	35.8
12099	1398757	98.96	18.27	74.53	2.55	0.15	86.8	31.8	33783	44.3
12101	488310	90.53	5.13	88.46	2.38	0.35	86.1	20	31800	44.6
12103	939548	99.72	10.24	82.48	3.20	0.30	88.1	27.1	32177	47.4
12105	637691	86.49	15.12	78.55	1.70	0.28	81.9	18	29373	40.4
12107	72304	43.84	16.60	78.80	0.59	0.25	78	12.2	28981	44.5
12109	218362	76.23	5.21	89.26	2.44	0.25	92.8	38.7	38115	42.9
12111	293136	96.64	19.51	73.74	1.82	0.28	83.4	17.8	29175	44.3
12113	163903	79.01	5.74	86.01	1.87	0.50	88.4	24.7	32682	39.5
12115	398011	95.68	4.54	91.22	1.52	0.27	90.6	29.1	30776	54.5
12117	442905	96.84	11.35	79.16	4.13	0.16	90.7	33.6	36847	39.2
12119	113589	65.04	8.29	88.66	0.35	0.31	84.5	19	22408	66
12121	43653	16.83	13.86	82.96	0.28	0.36	79.9	10.2	25745	41.9
12123	22582	30.72	21.59	74.56	0.48	0.93	78.7	12	25009	41.3
12125	15159	32.55	22.29	74.09	0.47	0.42	77.1	9.3	27605	39.7
12127	510806	90.06	10.55	83.38	1.71	0.36	87.3	21	30130	46.5
12129	31314	38.32	15.17	82.10	0.41	0.58	84.5	17.3	33889	40.2
12131	61528	36.87	4.98	86.94	1.20	0.67	84.3	25	29902	43.4
12133	24627	15.45	15.73	80.07	0.14	1.22	78.7	12.8	25807	42
13001	18410	28.56	18.23	77.10	0.81	0.48	75.1	8.3	26691	38.8
13003	8268	0	18.09	71.48	0.00	0.70	66.7	8	23794	35.3
13005	11251	30.71	15.42	78.75	0.37	0.00	72.6	7.4	26056	36.9
13007	3250	0	41.45	54.83	0.83	0.34	75.1	12.2	25432	45.9
13009	45808	64.86	41.67	54.30	1.53	0.24	78	18.4	27239	34.3
13011	18336	6.17	2.45	93.52	1.28	0.32	73	10.5	30361	40.9
13013	73340	69.94	11.27	79.87	3.49	0.31	78.9	14.9	32692	35
13015	101942	64.77	10.95	83.39	0.83	0.53	78.3	16.5	31786	37.4
13017	17405	66	36.02	59.91	0.10	0.00	69.9	12.3	23553	39.1
13019	18986	23.86	11.18	84.27	0.90	0.49	68.9	10.8	25988	39.2
13021	154194	85.59	53.89	41.99	1.85	0.13	81.2	23.1	29755	35.8
13023	12835	48.41	27.76	69.45	0.12	0.07	73.2	10.1	26871	37.2
13025	18403	0.55	2.86	94.50	1.26	0.06	75.7	4.9	32070	39.9
13027	15645	28.96	35.86	59.80	0.82	0.09	78.2	15.8	26659	42.6
13029	34104	47.66	15.20	78.40	1.80	0.56	88.4	27.6	38579	34.9
13031	73141	51.72	28.52	66.04	1.48	0.28	85.2	25.2	30295	27.4
13033	22838	25	49.21	47.99	0.26	0.04	75.1	9.1	26494	37.1
13035	23479	22.06	28.30	69.31	0.57	0.06	76.5	9.1	31001	38.5
13037	6443	0	59.97	34.02	0.79	0.02	68.3	8.7	19649	38.4
13039	52092	68.56	18.23	74.51	1.32	0.55	89.1	20.4	32662	31.5
13043	10962	33.03	24.00	67.58	2.34	0.60	77.5	13.2	23906	37.6
13045	113756	58.17	18.38	75.37	0.85	0.29	78.8	18.3	31490	34.1
13047	65645	71.9	2.57	93.21	1.45	0.19	82.1	17.3	31085	39.3
13049	12968	48.98	26.47	67.02	0.37	0.89	72.6	7.2	27214	41.4
13051	282613	95.5	39.81	53.32	2.57	0.26	87.4	29	32012	34.6
13053	11882	70.48	18.46	69.93	3.21	0.79	93.2	31.5	40398	23.1
13055	25046	42.44	10.72	86.74	0.61	0.11	68.4	8	26033	40.3
13057	230629	82.9	6.48	86.74	1.74	0.24	88.9	33.6	40702	37.7
13059	122037	94.14	27.24	63.89	4.37	0.21	84.3	41.2	28692	26.8
13061	3068	0	62.32	29.34	0.00	0.00	78.1	8.5	18007	44.1
13063	270269	99.11	68.09	19.59	5.19	0.22	82.6	17.9	30198	32.4
13065	6814	39.57	26.80	67.07	0.54	0.62	72.9	17.1	25942	37.2
13067	728388	99.75	26.74	60.68	5.03	0.21	90.2	43.8	41468	36.2
13069	43042	33.42	28.12	67.29	0.79	0.11	73.9	11	26572	35.6
13071	46002	41.05	22.27	66.69	0.83	0.39	71.8	11.2	24498	35.8
13073	139904	83.77	16.62	75.16	4.00	0.36	89.9	33.8	40627	36.5
13075	17103	40.59	28.01	69.30	0.15	0.43	72.2	10.4	25970	36.5
13077	135625	67.07	17.63	76.67	1.64	0.12	87.2	25.7	37929	37.9
13079	12483	0	22.99	74.10	0.78	0.22	78.7	13.6	31672	43.7
13081	23061	52.97	43.08	53.70	1.28	0.07	73.4	11.7	24434	38.4
13083	16356	27.87	0.64	95.18	1.50	0.28	79.1	16.8	27951	40.3
13085	22939	19.69	0.69	95.22	0.35	0.16	84.6	18.8	30359	42.8
13087	27237	43.52	41.94	52.68	0.46	0.28	75.6	12.5	26613	37.8
13089	723902	99.74	54.28	34.83	5.94	0.46	87.9	38.7	35844	35.2
13091	20995	27.77	27.87	66.77	0.56	0.01	76.9	13.8	30964	40.4
13093	14089	46.33	49.08	44.18	0.10	0.01	69.7	9.6	26557	42.3
13095	92326	86.04	68.53	27.85	0.84	0.15	80.7	19.6	25943	34.6
13097	138283	84.24	43.47	49.51	1.64	0.18	86.4	23.7	37005	36.1
13099	10480	34.05	50.47	46.90	0.64	0.03	77.1	13.5	25769	40.3
13101	4025	0	2.04	77.49	0.00	1.37	67.8	6.1	24068	37.1
13103	55852	32.95	13.10	82.66	0.91	0.08	84.3	15.5	37220	36.1
13105	19394	29.38	30.34	66.69	0.34	0.00	73	9.6	25980	42.1
13107	22723	33.12	34.02	61.04	0.34	0.03	72.4	9.7	23248	36.9
13109	10733	38.72	29.47	59.52	0.75	0.01	73.3	13.4	29595	37.1
13111	24017	0	0.20	97.16	0.62	0.31	77.9	16.2	25624	50.3
13113	109495	81.82	20.93	70.26	4.33	0.34	93.6	41.5	44892	43.5
13115	96199	63.18	14.53	76.68	1.37	0.20	75.9	17.9	29120	38.3
13117	203841	90.08	2.94	84.07	9.38	0.19	90.6	43.6	48058	38.1
13119	22188	11.07	9.46	86.00	0.69	0.04	74.3	13.6	28972	40.7
13121	996757	98.92	44.07	45.24	6.44	0.41	89.6	47.6	41851	35
13123	28956	12.36	0.86	90.43	0.67	2.45	75.4	13.4	25308	46.1
13125	3053	0	6.78	88.47	0.00	0.49	72.5	10.5	27820	40.6
13127	82623	79.43	25.43	66.95	1.14	0.39	86.1	26.4	31853	40.6
13129	56079	48.44	4.17	89.78	1.08	0.96	73.3	12.7	28534	37
13131	25145	37.64	28.69	65.80	0.54	0.44	74.1	10.1	26618	39.8
13133	16535	17.25	36.23	59.76	0.81	0.04	75.3	18.9	24962	48.3
13135	874242	99.51	26.09	51.70	11.14	0.33	87.3	34.9	36991	34.8
13137	43724	41.24	3.28	87.18	2.42	0.09	75	18.7	27626	39.5
13139	190482	79.44	7.48	83.05	1.77	0.22	76.5	21	31007	35.8
13141	8747	38.41	73.40	24.33	0.64	0.00	66.1	10.3	20369	44.1
13143	28667	22.64	4.75	91.93	0.82	0.29	69.6	11	29777	40.8
13145	32992	3.32	15.78	79.16	1.02	0.15	88.5	27.4	39186	42.8
13147	25518	25.53	19.05	77.32	1.00	0.05	75.3	15.2	26556	43.1
13149	11571	0	10.50	85.55	0.46	0.04	71.8	7.3	27825	41.5
13151	214171	86.15	40.25	51.76	3.23	0.05	89.2	24.4	39245	36.5
13153	149137	90.04	29.55	61.97	2.86	0.35	87.3	24.4	35241	35
13155	9365	35.29	27.93	68.96	0.09	0.00	70.3	9.2	23060	38.6
13157	62131	39.99	6.98	87.86	1.80	0.22	78.9	17.7	33182	38.5
13159	13571	18.24	20.48	75.59	0.55	0.10	78.3	13.3	27233	40.9
13161	14953	30.49	16.47	78.00	0.00	0.07	75.2	11.5	26375	35.8
13163	16201	19.33	54.07	43.21	0.20	0.15	72.6	8.7	26403	38.7
13165	9055	33.9	34.33	62.43	0.27	0.34	70.6	12.8	24150	42.2
13167	9694	34.59	33.75	64.65	0.61	0.00	65.5	8.9	22305	39.8
13169	28701	32.29	24.71	73.04	0.67	0.21	85.4	17.2	32236	40.2
13171	18195	39.13	29.45	65.93	0.70	0.08	76.2	9.7	28833	38.4
13173	10382	28.87	25.10	73.59	0.28	0.00	76.8	9.4	24909	34.2
13175	47802	43.36	36.61	60.87	1.10	0.06	79.6	15.9	29005	38.4
13177	29134	63.77	19.49	74.97	2.38	0.08	83.4	19.2	36873	36.8
13179	63949	76.84	41.28	46.78	2.17	0.46	88.7	16.3	30831	27.4
13181	7712	0	32.38	66.57	0.25	0.00	77.4	9.7	30195	47.3
13183	17243	18.66	22.87	64.84	0.77	0.19	78.7	9.1	26389	31.7
13185	113898	72.8	36.41	57.96	1.86	0.16	82.9	22.3	28798	29.9
13187	31094	16.06	1.91	94.57	0.38	0.76	80.9	19.5	28020	36.8
13189	21558	39.04	40.80	55.32	0.23	0.00	70.1	11.5	25190	38.1
13191	13941	25.69	35.13	61.77	0.18	0.18	75.1	15	26095	48
13193	13846	46.81	59.14	34.83	1.68	0.48	67.5	10.7	21179	40.1
13195	28362	8.12	8.70	84.72	1.20	0.40	72.9	12.9	29337	40.4
13197	8646	0	36.16	59.32	0.17	0.00	80.2	6.8	26689	41.6
13199	21195	16.72	39.93	56.93	0.64	0.11	72.8	9.7	26009	42.3
13201	5911	0	30.38	68.75	0.00	0.64	73.4	9.4	27876	40.3
13205	22778	45.49	47.60	49.22	0.42	0.16	66	9.6	26815	37.9
13207	27044	19.77	23.90	73.22	0.91	0.19	80.7	19	31833	42.8
13209	9005	1.29	26.30	69.09	0.34	0.37	81.3	15.5	28688	38.7
13211	17943	24.63	23.62	74.17	0.04	0.06	78.9	23.8	30422	44.1
13213	39358	29.87	0.98	96.72	0.42	0.05	66.2	6.7	27532	37.4
13215	200303	97.02	45.06	45.32	2.39	0.35	83.8	21.6	30333	33.6
13217	103901	68.76	43.00	52.84	1.02	0.38	83.4	19.4	33106	36.1
13219	35071	49.68	5.86	89.10	3.84	0.07	88.7	44.9	42201	39.8
13221	14743	0.75	16.71	78.67	0.54	0.14	75.7	11.7	30327	42.3
13223	149830	79.95	18.31	76.92	1.00	0.20	85.9	20.8	39034	35.4
13225	26907	61.78	45.26	48.07	1.12	0.08	80.1	18	29435	34.9
13227	29992	26.9	1.20	95.80	0.58	0.04	79.3	22	32344	44.8
13229	19030	20.65	8.26	86.40	0.26	0.34	77.4	8.8	26895	38.9
13231	17843	1.04	10.49	87.95	0.47	0.00	83	15.7	32266	39.4
13233	41263	48.58	12.28	76.75	0.58	0.14	71.6	11.4	27180	37.4
13235	11460	33.3	33.80	63.09	0.00	0.00	77.2	5.6	26286	41.4
13237	21259	19.05	26.17	67.63	0.44	0.04	80.4	18.8	28267	45.3
13239	2095	26.9	48.93	49.21	0.57	0.48	66.5	7.4	21450	48.1
13241	16312	20.72	2.12	92.27	0.68	0.40	80.5	24.7	23920	48.4
13243	7224	49.37	62.54	35.52	1.83	0.00	70.4	13.1	19368	41.4
13245	201418	90.78	55.76	38.55	1.68	0.33	82.3	20.3	28492	33.5
13247	87569	85.07	50.59	43.65	1.98	0.10	84.8	23.6	34487	37.5
13249	5089	0	26.94	70.74	0.00	0.00	71.4	8.7	29375	38.3
13251	14114	21.08	41.67	55.98	0.22	0.36	74.7	11.4	25355	40.5
13253	8696	31.45	34.27	62.42	0.40	0.00	77	10.3	24012	45.2
13255	64006	58.38	32.97	62.98	0.96	0.44	74.8	13.6	29197	38.5
13257	25584	41.44	12.64	84.23	0.42	0.18	74.8	13.3	25667	41.2
13259	5791	0	47.50	29.17	2.33	0.31	70.4	11	26670	37.3
13261	31070	58.22	52.01	42.15	1.25	0.23	75.4	18.9	26087	35
13263	6373	6.12	57.24	41.93	0.46	0.06	78.7	10.9	26348	47.9
13265	1904	0	64.02	35.08	0.42	0.00	58.4	6.8	21800	44
13267	25260	31.76	29.16	60.76	0.21	0.37	74	11.9	26892	36.6
13269	8354	0	39.01	58.25	0.74	0.00	63.5	7.4	24082	42.7
13271	16405	53.01	40.37	57.80	0.01	0.02	68.9	8.1	25030	39.6
13273	9132	47.94	62.39	36.56	0.23	0.03	65.8	9.9	23175	41.2
13275	44977	53.98	36.02	60.49	0.74	0.06	81.4	19.6	28832	39.6
13277	40691	59.22	29.38	63.91	1.37	0.11	75.9	16.3	27110	35.2
13279	27160	48.94	25.26	64.31	0.95	0.00	80.1	14.3	27018	35.6
13281	10976	0	1.25	96.53	0.15	0.77	86.5	20.8	25267	53
13283	6711	41.13	31.07	68.40	0.00	0.00	73	9.9	28186	40.3
13285	69314	55.7	34.67	59.95	1.79	0.08	79.3	19.4	29140	36.2
13287	8151	50.27	40.50	55.93	1.37	0.20	68.5	13.2	21899	39.2
13289	8363	0	42.64	55.46	0.01	0.20	61.4	6.7	30598	45.7
13291	22033	0	0.65	97.00	0.76	0.79	82.9	21.6	25914	53.6
13293	26394	53.09	28.21	70.08	0.67	0.41	76.1	11.3	25803	41.1
13295	68143	56.15	4.33	92.53	0.43	0.34	76.2	12.8	28478	40.7
13297	87436	57.34	16.73	79.28	1.37	0.21	80.4	17.3	32554	38.9
13299	35671	70.56	29.19	65.86	1.09	0.56	79.6	12.2	28417	38.2
13301	5504	0	59.94	37.55	0.80	0.00	69.6	4.7	27059	45
13303	20680	34.4	52.96	45.19	0.39	0.00	74.8	10.7	24655	40.3
13305	30006	42.06	20.51	74.66	0.20	0.10	77.9	10.9	25774	37.9
13307	2672	0	49.51	49.36	0.00	0.00	78.1	7.9	26004	39.8
13309	7932	0	42.02	57.73	0.00	0.11	69.7	8.6	26443	38.4
13311	28140	16.21	2.47	94.32	0.25	0.07	83.3	19.6	31562	44.5
13313	103653	70.92	3.82	88.35	1.40	0.66	67.4	15.1	27094	35.1
13315	8884	0	35.78	62.10	0.24	0.23	73	8.8	23070	39.3
13317	9924	32.63	42.99	52.90	0.77	0.00	71.8	15.5	23767	44.7
13319	9312	0	38.27	59.22	0.01	0.11	79.2	12.1	30027	42.8
13321	20988	30.84	29.38	68.95	0.48	0.16	73.6	9.4	28466	41
15001	193680	62.01	0.63	33.18	22.31	0.35	90.5	26.6	31162	41.8
15003	986999	99.14	2.36	21.16	42.90	0.15	89.9	31.1	37687	37.4
15005	91	0	0.00	31.87	24.18	0.00	79.7	24.3	40417	56.5
15007	70447	87.14	0.68	32.96	34.93	0.45	88.3	22.7	33362	42
15009	162456	85.43	0.52	35.28	28.38	0.16	88.7	25.7	33136	40.5
16001	425798	94.53	1.23	91.31	2.50	0.57	92.9	35	34552	36.1
16003	3865	0	0.21	96.02	0.00	1.89	88.4	21.3	21932	51.7
16005	83815	84.27	0.63	90.15	1.24	3.17	90.5	27.3	29622	33
16007	5928	0	0.78	95.90	0.54	0.29	90.4	16.7	25701	39.5
16009	9068	28.09	0.23	86.94	1.14	9.10	87.2	12.1	23757	46
16011	45261	43.97	0.31	85.09	1.03	5.62	84.6	15.9	26575	33
16013	21427	67.23	0.12	92.02	1.13	0.04	92	43.2	31962	42.9
16015	6891	0	0.45	94.78	0.39	1.84	87.2	23.9	33732	53.1
16017	41389	27.55	0.10	95.39	0.53	0.62	91	22.5	27333	47.5
16019	108989	87.05	0.44	89.70	0.89	0.37	90.6	26.2	29831	32.6
16021	11141	23.82	0.15	93.75	0.39	1.66	82.9	12.9	24345	43.4
16023	2592	0	1.20	97.88	0.00	0.15	88.6	17.5	24274	45
16025	968	0	0.00	95.76	0.00	0.31	81.9	22.6	24008	40.3
16027	202782	80.13	0.42	88.89	0.83	1.02	82	16.7	26770	33
16029	6813	40.11	0.19	96.07	0.07	0.19	88	16.2	26348	36.8
16031	23441	48.49	0.19	93.83	0.44	0.60	78.8	15.7	25296	31.8
16033	960	0	0.10	93.02	0.00	0.00	68.9	5.3	26200	30.3
16035	8528	41.39	0.21	94.05	0.64	1.97	84.7	14.4	26104	50.3
16037	4185	0	0.00	98.09	0.02	0.53	92.9	24.5	26616	52.1
16039	26103	73.12	2.63	84.64	2.94	1.66	84.5	14.6	29047	31.1
16041	13013	33.81	0.28	96.68	0.03	0.18	91.7	18.5	26063	32.8
16043	12896	27.96	0.32	93.72	0.15	0.48	85	19.8	25578	36.9
16045	16853	54.98	0.00	93.77	0.77	1.46	83.5	12.6	27959	45.4
16047	15157	41.92	0.08	88.39	0.65	1.43	76.2	11.5	26635	36.7
16049	16251	19.36	0.20	93.36	0.31	3.02	85.7	12.3	23277	49.3
16051	27096	33.39	0.07	91.69	0.15	0.44	85.8	17.8	29068	31.4
16053	22694	48.68	0.10	91.74	0.42	1.15	71.6	12.1	25884	32.4
16055	147716	75.76	0.39	94.14	0.86	1.47	91.4	23.2	29490	39.7
16057	38593	65.01	0.71	92.76	2.34	0.80	93.5	41.8	29529	28.3
16059	7743	38.86	0.21	95.44	0.44	1.06	91.9	22.3	21449	52.6
16061	3826	0	0.08	88.63	0.73	5.51	90.2	15.5	22937	47.9
16063	5292	0	0.00	90.44	0.17	1.83	76.6	11.4	27043	33.8
16065	38114	71.54	0.62	94.58	1.02	0.02	95.2	30	22892	23.3
16067	20331	55.78	0.45	90.30	0.44	0.84	74.9	9.4	24745	35.4
16069	39995	80.84	0.39	89.89	0.85	5.84	89.7	18.2	31275	41.2
16071	4269	0	0.00	97.33	0.00	0.47	92.3	15.6	26231	38.9
16073	11356	22.71	0.12	85.21	0.16	3.38	75.1	10.3	26282	37.7
16075	22773	57.33	0.38	91.86	1.41	1.05	83.7	13.8	27132	39.1
16077	7696	57.41	0.22	79.82	0.00	4.33	82.1	18.9	30013	34.7
16079	12551	43.96	0.34	94.70	0.43	1.82	82.1	11.9	25772	47.2
16081	10437	0	0.17	91.74	0.11	0.21	89	31.6	28170	35.6
16083	80955	72.01	0.64	92.55	1.57	1.21	83.3	16.8	28328	34.6
16085	9897	0	0.01	98.83	0.11	0.11	93.3	36.1	31728	48.8
16087	10035	54.43	0.00	91.09	0.61	0.60	80	17.4	23692	44.6
17001	66949	67.4	3.80	93.01	0.80	0.26	89.2	21.1	29966	41.1
17003	7051	38.14	33.87	61.91	0.28	0.44	76	9.5	25405	41.9
17005	17137	39.26	5.28	90.80	1.27	0.10	88	24.7	33016	41.3
17007	53656	80.64	2.14	87.53	1.32	0.32	85.4	20.8	35823	38.3
17009	6836	58.93	18.46	79.59	0.70	0.03	75.6	10.9	25406	37.4
17011	33822	42.61	0.70	95.00	0.79	0.16	89.2	16.1	30718	43.6
17013	4962	0	0.14	98.59	0.14	0.04	84.3	12.5	32470	46.7
17015	14793	18.13	1.29	95.94	0.60	0.09	86.9	15.9	28584	47.7
17017	13068	47.87	4.42	89.90	0.28	0.04	80.6	12.3	27694	40.1
17019	206420	87.29	12.58	73.06	10.18	0.15	92.3	41.2	33330	29.5
17021	33888	56.55	1.55	96.54	0.53	0.26	85.8	12.1	29252	42.5
17023	16089	40.46	0.45	97.25	0.44	0.04	88	16.4	29127	43.1
17025	13466	35.27	0.62	97.82	0.27	0.16	86.2	13.8	27282	43.1
17027	37858	51.24	3.39	93.87	0.56	0.25	85.8	18.9	34869	40.1
17029	52802	75.71	3.67	93.00	1.13	0.23	89.3	23.3	28623	33.6
17031	5227575	99.95	23.89	56.73	6.85	0.27	83.2	33.2	37408	36.1
17033	19441	39.83	4.21	92.87	0.37	0.08	86.5	13.5	28483	42.5
17035	10890	0	0.18	98.34	0.32	0.28	88.1	13	29408	41.6
17037	104458	79.69	6.88	83.96	2.47	0.06	90.7	28	36076	30.5
17039	16322	51.25	0.34	96.10	0.05	0.07	90.3	15.7	31389	43.3
17041	19770	38.36	0.29	96.59	0.68	0.28	81.7	14.9	31522	38
17043	930514	99.95	4.71	78.88	11.08	0.21	92	45.3	45534	38.9
17045	17828	48.2	0.45	98.04	0.43	0.11	88.4	16.8	28549	44.1
17047	6612	0	0.38	97.43	0.91	0.00	89	13.1	28534	43.6
17049	34356	40.3	0.44	97.66	0.60	0.07	89.4	20	30930	39.2
17051	22025	33.01	4.47	93.48	0.49	0.20	82.9	14.3	28673	40.4
17053	13758	58.22	0.84	97.42	0.41	0.39	87.3	17.8	30555	43.4
17055	39503	51.42	0.61	97.26	0.56	0.31	83.8	12.4	27268	41.9
17057	36047	39.97	3.58	94.37	0.20	0.15	83.6	13.4	28277	42.4
17059	5325	0	0.32	96.36	0.32	0.43	77.7	10.1	25160	44.7
17061	13390	29.15	1.10	97.37	0.04	0.19	85.2	13.5	28680	42.5
17063	50338	75.62	1.61	93.98	0.71	0.08	90.7	18.3	40215	37.2
17065	8251	31.9	0.50	99.28	0.12	0.10	80.8	12.7	25245	43
17067	18633	29.03	0.49	97.65	0.36	0.23	90.1	19.1	28675	46.4
17069	4173	0	2.76	93.55	0.74	0.36	77	11	27098	46.1
17071	6966	0.34	0.10	97.56	0.80	0.32	87.2	14.9	30895	49.2
17073	49681	49.72	1.83	93.61	0.55	0.07	87.9	20.6	31126	42.3
17075	28814	28.26	1.25	93.87	0.49	0.04	87.2	13.7	31191	44.3
17077	59188	62.83	14.38	77.36	3.56	0.37	89.5	35.4	27427	30.8
17079	9592	30.14	0.67	98.63	0.19	0.14	88.2	13	28377	42.8
17081	38523	41.23	8.31	87.73	1.15	0.12	83.7	14.1	29550	40.9
17083	22441	39.43	0.29	97.17	0.57	0.16	87.1	16	34596	42.4
17085	22186	27.41	0.40	97.58	0.50	0.12	89.1	23	28629	48.6
17087	12866	0	9.68	88.91	0.25	0.17	78	12.8	28969	42.9
17089	526615	96.44	5.61	72.48	3.73	0.36	83.2	31.8	38948	36.2
17091	111493	75.54	15.17	79.96	1.07	0.30	85.2	17.4	32466	37.4
17093	121452	89.58	6.53	83.12	3.15	0.07	92	32.3	45741	34.4
17095	51752	75.68	8.50	86.62	1.08	0.23	85.2	15.2	26265	42.1
17097	702890	98.73	6.84	79.79	6.93	0.16	88.5	41.3	44712	37.8
17099	111935	69.79	2.44	94.29	0.67	0.24	87.8	15.8	32262	41.8
17101	16582	41.98	16.32	80.52	0.26	0.20	81.1	11.1	26455	39.6
17103	34718	46.79	5.09	90.79	0.62	0.20	85.7	15	31209	42.7
17105	37278	59.2	4.40	92.46	0.68	0.06	84.1	13.5	32219	41.2
17107	29820	60.14	10.25	80.55	0.60	0.32	85.4	17	32199	40
17109	31727	70.5	5.39	90.35	2.02	0.15	91.2	32.6	27231	30.7
17111	307083	90.12	1.30	92.34	2.67	0.09	91.7	32.1	42987	39.6
17113	173254	83.5	8.22	83.42	4.93	0.14	93.4	40.4	40085	32.6
17115	108404	84.74	14.13	78.36	1.18	0.27	86.9	20.5	32220	40.7
17117	46482	41.49	0.55	97.00	0.48	0.12	86.8	15	31332	43
17119	266759	86.66	8.25	88.11	0.90	0.20	89.4	23	36071	39.7
17121	38503	54.94	3.52	92.98	0.85	0.18	84.1	13.6	26881	41.6
17123	12060	0	0.36	97.16	0.36	0.26	90.2	17.1	29717	46.4
17125	13931	22.51	0.75	97.70	0.43	0.07	83.3	16.5	30530	45.1
17127	14883	49.49	6.42	90.98	0.42	0.06	85	14.1	27865	44
17129	12576	24.31	0.69	97.22	0.45	0.24	90.3	24.2	33611	42.6
17131	15971	22.24	0.54	97.57	0.29	0.08	88.7	14.5	32306	44.8
17133	33703	58.64	0.29	97.64	1.12	0.05	91	24.7	42074	42.3
17135	29301	58.38	8.01	89.91	0.27	0.18	83.5	13.3	28191	42.4
17137	34801	63.77	5.94	91.11	0.61	0.05	86.5	20.2	30394	41.1
17139	14915	30.76	0.36	98.26	0.12	0.17	83.8	13.8	31025	40.7
17141	52034	52.9	1.04	94.38	0.42	0.11	87.4	17.8	33752	41.8
17143	186818	85.35	17.41	73.54	3.76	0.31	88.7	28.1	34216	36.9
17145	21595	56.36	8.44	89.08	0.57	0.13	81.5	13.5	27328	41.6
17147	16469	32.34	0.39	97.37	0.46	0.03	89.8	22.9	33532	43.3
17149	16054	27.69	1.30	96.74	0.33	0.61	86	12.7	26186	42.5
17151	4255	0	4.84	92.01	1.10	0.31	85.1	8.3	27161	50.6
17153	5792	0	31.22	64.97	0.24	0.24	78.9	11.9	25363	43.5
17155	5746	0	0.35	97.37	0.37	0.00	88.7	15	32767	46.4
17157	32934	57.36	10.49	87.34	0.34	0.16	78.5	12	30316	41.4
17159	16072	56.53	0.57	97.09	0.65	0.42	89.1	18.1	30068	42.1
17161	146536	89.08	9.60	81.97	2.27	0.29	86.7	21.1	30695	40.1
17163	265569	90.25	29.90	64.92	1.36	0.20	87.4	23.9	34507	37.8
17165	24659	56.34	3.37	93.17	0.67	0.24	82.1	14.3	28990	42
17167	198639	85.87	12.66	82.47	1.77	0.12	91	31	35610	39.9
17169	7205	42.36	4.84	94.17	0.00	0.10	89.2	17.7	29353	45.5
17171	5169	0	0.00	98.24	0.14	0.39	88.3	18	31797	43.3
17173	22011	22.27	0.65	98.39	0.35	0.20	87.7	14.7	30649	44.4
17175	5840	0	0.72	97.55	0.58	0.00	88	15.2	30765	46.2
17177	46283	59.91	9.31	86.19	0.84	0.05	88.5	17.2	27876	44.6
17179	135400	79.58	1.20	95.98	0.93	0.18	90.2	23.1	35475	40.6
17181	17458	34.13	0.71	94.01	0.44	0.07	79.1	17.8	30542	43.7
17183	79613	68.74	13.75	82.79	0.89	0.23	84.9	13.7	29580	40.1
17185	11587	61.1	1.01	96.59	1.25	0.10	86.4	15.3	30255	42.6
17187	17611	54.52	2.80	89.92	2.17	0.03	85.5	19.9	27249	39.9
17189	14369	26.35	0.80	96.71	0.50	0.09	86.2	17.1	32290	42.8
17191	16517	30.07	0.67	97.29	0.77	0.16	84.3	12.1	28581	42.7
17193	14410	37.97	0.33	98.08	0.28	0.10	84.5	12.2	25729	44.5
17195	57155	62.66	1.99	92.70	0.54	0.19	85.5	16.1	29769	42.8
